2026-04-10 20:13:09 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:29 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:30 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:31 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:32 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:33 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:34 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:35 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:36 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
